source,type,score,scored_by,status,episodes,members
original,ona,4.79,261,finished_airing,4.0,968
,ova,4.77,263,finished_airing,1.0,956
original,music,4.92,243,finished_airing,1.0,432
original,ova,4.87,249,finished_airing,1.0,799
game,ova,5.37,173,finished_airing,1.0,700
music,music,5.51,146,finished_airing,1.0,312
original,music,5.05,228,finished_airing,1.0,454
original,movie,5.2,205,finished_airing,1.0,444
,music,5.01,233,finished_airing,1.0,435
,movie,5.69,114,finished_airing,1.0,373
other,special,4.7,269,finished_airing,2.0,600
original,special,5.09,222,finished_airing,1.0,448
original,movie,4.44,288,finished_airing,1.0,534
,movie,5.1,220,finished_airing,1.0,503
,ova,4.82,255,finished_airing,2.0,910
picture_book,ona,5.15,212,finished_airing,1.0,482
original,ona,5.59,131,finished_airing,1.0,349
,movie,5.04,228,finished_airing,1.0,468
original,music,5.33,181,finished_airing,1.0,354
manga,ova,4.99,234,finished_airing,1.0,912
original,movie,4.65,272,finished_airing,1.0,562
original,ona,5.19,205,finished_airing,1.0,419
original,music,5.68,115,finished_airing,1.0,237
manga,ona,5.69,113,finished_airing,1.0,244
,ova,5.7,111,finished_airing,1.0,388
original,music,5.7,111,finished_airing,1.0,247
manga,ova,4.5600000000000005,278,finished_airing,1.0,1018
original,ona,5.1,219,finished_airing,1.0,455
music,music,4.8,256,finished_airing,1.0,471
manga,ona,4.52,280,finished_airing,1.0,690
original,special,4.74,262,finished_airing,1.0,450
original,movie,5.26,192,finished_airing,1.0,380
,ona,5.34,178,finished_airing,1.0,436
original,movie,5.3,185,finished_airing,1.0,407
original,ona,5.47,151,finished_airing,12.0,391
,ova,4.49,280,finished_airing,1.0,826
game,ona,5.69,112,finished_airing,1.0,336
original,ova,5.57,133,finished_airing,1.0,280
original,music,5.21,200,finished_airing,1.0,361
original,ona,5.64,120,finished_airing,2.0,302
,ova,4.45,281,finished_airing,1.0,1049
original,music,5.54,138,finished_airing,1.0,339
manga,special,5.23,196,finished_airing,1.0,409
,ova,4.96,233,finished_airing,1.0,946
other,ona,5.25,192,finished_airing,1.0,388
original,ova,5.63,121,finished_airing,6.0,468
original,movie,4.87,243,finished_airing,1.0,483
,tv,5.33,178,finished_airing,26.0,857
,movie,5.3,183,finished_airing,1.0,475
original,music,4.9,239,finished_airing,1.0,412
original,music,5.09,218,finished_airing,1.0,416
,tv,5.22,197,finished_airing,5.0,1242
original,ona,4.66,266,finished_airing,1.0,462
original,music,5.57,132,finished_airing,1.0,259
picture_book,music,5.07,220,finished_airing,1.0,461
other,ona,5.2,200,finished_airing,1.0,436
game,special,4.75,257,finished_airing,1.0,725
,movie,5.66,116,finished_airing,1.0,377
original,music,5.66,116,finished_airing,1.0,199
picture_book,ona,5.46,151,finished_airing,2.0,356
,ona,5.58,130,finished_airing,2.0,413
original,ova,4.96,231,finished_airing,1.0,694
original,ona,5.31,180,finished_airing,1.0,341
manga,special,5.63,120,finished_airing,1.0,352
original,music,5.24,192,finished_airing,1.0,362
original,music,4.98,229,finished_airing,1.0,454
original,ona,4.62,268,finished_airing,1.0,569
,movie,5.5,143,finished_airing,1.0,379
original,ona,5.5,143,finished_airing,1.0,341
music,music,5.04,222,finished_airing,1.0,392
original,tv,5.26,188,finished_airing,4.0,838
original,movie,5.23,193,finished_airing,1.0,431
original,ona,5.6,125,finished_airing,2.0,292
original,music,5.48,146,finished_airing,1.0,266
,movie,5.58,129,finished_airing,1.0,478
original,tv,5.34,173,finished_airing,11.0,636
original,music,4.4,277,finished_airing,1.0,480
,ona,5.5600000000000005,132,finished_airing,3.0,629
other,special,5.15,205,finished_airing,1.0,541
,ona,5.15,205,finished_airing,1.0,450
original,movie,4.41,276,finished_airing,1.0,503
original,music,5.16,203,finished_airing,1.0,437
original,movie,5.34,172,finished_airing,1.0,399
original,movie,5.28,183,finished_airing,1.0,457
manga,special,5.44,153,finished_airing,1.0,318
original,ona,4.87,238,finished_airing,1.0,565
,movie,5.41,159,finished_airing,1.0,380
music,music,5.41,159,finished_airing,1.0,340
original,movie,5.03,221,finished_airing,1.0,453
original,movie,5.58,128,finished_airing,1.0,411
original,movie,5.31,178,finished_airing,1.0,332
other,movie,5.07,217,finished_airing,1.0,462
visual_novel,ova,5.19,198,finished_airing,1.0,948
original,movie,4.36,276,finished_airing,1.0,500
manga,ona,5.21,194,finished_airing,2.0,492
original,music,4.78,247,finished_airing,1.0,454
original,ona,4.74,252,finished_airing,1.0,731
music,music,5.69,109,finished_airing,1.0,229
original,movie,4.76,249,finished_airing,1.0,737
original,movie,5.08,215,finished_airing,1.0,369
,ova,4.88,236,finished_airing,1.0,1056
,ova,5.64,117,finished_airing,1.0,395
original,special,5.64,117,finished_airing,1.0,334
,ova,5.66,114,finished_airing,1.0,456
music,music,5.5600000000000005,131,finished_airing,1.0,289
game,ona,5.03,220,finished_airing,1.0,482
other,movie,4.73,252,finished_airing,1.0,512
other,movie,5.31,177,finished_airing,1.0,450
music,music,5.6,123,finished_airing,1.0,261
original,ona,5.54,134,finished_airing,1.0,274
,ova,4.54,266,finished_airing,1.0,875
other,ona,5.55,132,finished_airing,1.0,575
,movie,4.68,257,finished_airing,1.0,701
original,tv,5.65,115,finished_airing,26.0,304
original,ona,5.01,221,finished_airing,2.0,502
original,special,5.04,218,finished_airing,1.0,415
music,music,4.85,238,finished_airing,1.0,401
visual_novel,ova,5.03,219,finished_airing,1.0,840
original,music,5.15,202,finished_airing,1.0,397
music,music,4.62,261,finished_airing,1.0,465
,movie,5.18,197,finished_airing,1.0,535
other,special,5.27,182,finished_airing,1.0,1313
manga,special,5.33,171,finished_airing,1.0,408
original,ona,5.24,187,finished_airing,12.0,468
manga,special,5.24,187,finished_airing,1.0,373
,ona,4.93,228,finished_airing,1.0,572
,ova,5.12,206,finished_airing,3.0,900
,ova,4.92,229,finished_airing,3.0,772
,movie,5.67,111,finished_airing,1.0,533
,movie,5.67,111,finished_airing,1.0,355
,ova,4.85,237,finished_airing,1.0,878
,tv,4.88,233,finished_airing,5.0,1155
music,music,5.23,188,finished_airing,1.0,353
original,movie,4.67,255,finished_airing,1.0,499
original,music,5.51,138,finished_airing,1.0,346
music,music,4.93,227,finished_airing,1.0,439
music,music,4.83,238,finished_airing,1.0,449
original,ona,5.21,191,finished_airing,1.0,421
other,ova,5.33,170,finished_airing,1.0,840
original,music,5.62,118,finished_airing,1.0,237
original,music,5.59,123,finished_airing,1.0,231
other,movie,5.04,216,finished_airing,1.0,479
,movie,5.43,151,finished_airing,1.0,389
,ova,5.6,121,finished_airing,1.0,403
,tv,5.36,163,finished_airing,24.0,531
original,movie,5.31,173,finished_airing,1.0,290
original,music,4.95,224,finished_airing,1.0,464
original,music,4.95,224,finished_airing,1.0,432
original,music,5.34,167,finished_airing,1.0,328
,movie,4.75,244,finished_airing,1.0,492
other,ona,5.52,135,finished_airing,1.0,855
original,special,5.69,106,finished_airing,1.0,267
original,music,5.69,106,finished_airing,1.0,220
other,ona,4.77,241,finished_airing,5.0,632
original,movie,5.35,164,finished_airing,5.0,536
original,music,5.1,206,finished_airing,1.0,406
original,music,5.37,161,finished_airing,1.0,277
original,ona,5.6,120,finished_airing,4.0,365
original,movie,4.57,258,finished_airing,1.0,448
original,movie,4.47,263,finished_airing,1.0,521
,ova,5.48,140,finished_airing,1.0,503
,movie,5.14,199,finished_airing,1.0,407
music,music,5.53,132,finished_airing,1.0,286
original,ona,5.58,123,finished_airing,1.0,356
original,music,5.58,123,finished_airing,1.0,228
,tv,5.59,121,finished_airing,33.0,435
book,movie,5.17,193,finished_airing,1.0,426
original,special,5.28,176,finished_airing,1.0,392
original,music,5.22,186,finished_airing,1.0,372
picture_book,movie,5.38,158,finished_airing,1.0,403
music,music,5.16,194,finished_airing,1.0,406
original,ona,4.59,254,finished_airing,1.0,700
other,tv,5.31,170,finished_airing,23.0,773
original,music,5.12,201,finished_airing,1.0,398
novel,ona,5.57,124,finished_airing,1.0,411
manga,special,5.57,124,finished_airing,1.0,258
original,music,5.57,124,finished_airing,1.0,215
,ona,5.42,150,finished_airing,1.0,384
,movie,5.06,209,finished_airing,1.0,451
,movie,5.22,185,finished_airing,1.0,399
,ova,5.65,111,finished_airing,1.0,380
,ova,4.79,236,finished_airing,1.0,726
original,music,4.67,246,finished_airing,1.0,487
manga,special,5.58,122,finished_airing,1.0,405
original,music,5.58,122,finished_airing,1.0,254
original,music,5.53,131,finished_airing,1.0,258
original,music,5.03,212,finished_airing,1.0,394
other,special,5.59,120,finished_airing,3.0,455
original,music,5.35,162,finished_airing,1.0,292
music,music,4.83,232,finished_airing,1.0,420
,music,4.94,220,finished_airing,1.0,400
original,music,5.54,129,finished_airing,1.0,233
original,music,4.77,237,finished_airing,1.0,460
,ona,5.42,149,finished_airing,4.0,617
music,music,5.42,149,finished_airing,1.0,298
original,movie,5.19,188,finished_airing,1.0,448
original,music,5.17,191,finished_airing,1.0,359
original,music,5.62,115,finished_airing,1.0,205
original,movie,4.85,229,finished_airing,1.0,480
visual_novel,ova,5.58,121,finished_airing,1.0,551
,ova,5.45,143,finished_airing,1.0,500
original,music,5.48,138,finished_airing,1.0,260
other,movie,5.41,150,finished_airing,1.0,383
original,movie,4.86,227,finished_airing,1.0,465
,movie,4.86,227,finished_airing,1.0,443
original,ona,5.43,146,finished_airing,1.0,309
original,movie,5.43,146,finished_airing,1.0,292
other,ona,5.51,133,finished_airing,3.0,315
original,movie,4.91,221,finished_airing,1.0,489
original,movie,4.84,229,finished_airing,1.0,420
,movie,5.42,148,finished_airing,1.0,363
,movie,5.4,151,finished_airing,1.0,581
,special,5.02,211,finished_airing,1.0,565
original,music,5.0,213,finished_airing,1.0,419
original,tv,5.52,131,finished_airing,26.0,323
,ova,5.62,114,finished_airing,1.0,387
music,music,5.55,125,finished_airing,1.0,242
music,music,5.58,120,finished_airing,1.0,243
original,music,5.41,149,finished_airing,1.0,281
original,ona,4.98,214,finished_airing,1.0,435
original,music,4.66,243,finished_airing,1.0,531
game,movie,4.91,220,finished_airing,1.0,421
original,movie,5.65,109,finished_airing,1.0,258
music,music,5.32,164,finished_airing,1.0,333
,movie,4.86,225,finished_airing,1.0,481
original,movie,4.47,253,finished_airing,1.0,484
original,ona,5.26,174,finished_airing,4.0,629
original,ona,5.37,155,finished_airing,3.0,697
,ova,5.47,138,finished_airing,1.0,375
original,music,5.28,170,finished_airing,1.0,350
original,music,5.52,130,finished_airing,1.0,272
original,music,5.64,110,finished_airing,1.0,238
original,music,5.68,104,finished_airing,1.0,198
original,music,5.39,151,finished_airing,1.0,334
original,movie,5.43,144,finished_airing,1.0,279
visual_novel,ova,4.98,212,finished_airing,1.0,839
original,music,5.4,149,finished_airing,1.0,367
picture_book,ona,5.65,108,finished_airing,4.0,347
other,tv,5.51,131,finished_airing,10.0,1160
original,music,5.28,169,finished_airing,1.0,305
original,music,5.45,140,finished_airing,4.0,332
,ova,5.54,125,finished_airing,1.0,443
,tv,5.52,129,finished_airing,13.0,524
original,music,4.87,221,finished_airing,1.0,434
original,movie,5.39,150,finished_airing,4.0,338
original,music,5.39,150,finished_airing,1.0,325
music,music,5.06,202,finished_airing,1.0,401
music,music,5.35,157,finished_airing,1.0,301
original,music,5.58,118,finished_airing,1.0,223
original,movie,5.37,153,finished_airing,1.0,349
original,music,5.49,133,finished_airing,2.0,257
original,ona,5.14,190,finished_airing,20.0,416
music,music,5.15,188,finished_airing,1.0,368
original,movie,5.51,130,finished_airing,1.0,311
,ova,5.65,107,finished_airing,1.0,394
,ona,5.28,167,finished_airing,4.0,688
,ova,5.67,104,finished_airing,1.0,321
original,movie,4.71,233,finished_airing,1.0,475
game,movie,5.44,140,finished_airing,3.0,816
,movie,4.7,234,finished_airing,1.0,570
original,ona,5.44,140,finished_airing,1.0,325
original,movie,4.57,241,finished_airing,1.0,496
original,music,5.42,143,finished_airing,1.0,294
original,music,5.42,143,finished_airing,1.0,254
visual_novel,ova,4.98,208,finished_airing,1.0,804
music,music,5.47,135,finished_airing,1.0,274
game,ona,5.37,151,finished_airing,1.0,401
manga,ova,5.54,123,finished_airing,2.0,729
original,music,5.18,182,finished_airing,1.0,358
,ona,4.64,237,finished_airing,1.0,513
original,music,5.07,198,finished_airing,1.0,400
,ova,5.17,183,finished_airing,3.0,824
original,movie,4.98,207,finished_airing,1.0,441
,ova,4.7,232,finished_airing,1.0,844
original,ona,5.02,203,finished_airing,1.0,461
,movie,4.5,243,finished_airing,1.0,495
other,movie,5.16,184,finished_airing,1.0,404
original,ona,5.62,110,finished_airing,1.0,347
original,movie,4.47,244,finished_airing,1.0,467
,movie,5.35,154,finished_airing,1.0,370
music,music,5.25,170,finished_airing,1.0,307
original,music,5.5600000000000005,119,finished_airing,1.0,240
original,movie,5.42,142,finished_airing,1.0,346
original,music,4.73,229,finished_airing,1.0,458
original,movie,5.04,200,finished_airing,1.0,490
original,music,5.3,162,finished_airing,1.0,303
,ova,4.85,219,finished_airing,4.0,851
original,movie,4.85,219,finished_airing,1.0,447
original,music,5.14,186,finished_airing,1.0,350
other,special,5.07,196,finished_airing,12.0,530
music,music,4.64,235,finished_airing,1.0,512
music,music,4.97,206,finished_airing,1.0,384
music,music,4.89,214,finished_airing,1.0,391
music,music,4.88,215,finished_airing,1.0,421
,movie,5.2,177,finished_airing,1.0,385
original,movie,5.5600000000000005,118,finished_airing,1.0,248
original,music,5.23,171,finished_airing,1.0,323
music,music,4.89,213,finished_airing,1.0,446
,ova,4.88,214,finished_airing,1.0,696
original,ona,5.35,152,finished_airing,1.0,522
,ova,4.84,218,finished_airing,1.0,769
original,movie,4.39,243,finished_airing,1.0,475
original,music,5.46,134,finished_airing,1.0,264
,movie,4.63,233,finished_airing,1.0,485
,ona,4.87,214,finished_airing,1.0,448
game,special,5.38,146,finished_airing,1.0,500
original,music,5.5600000000000005,117,finished_airing,1.0,254
game,special,4.8,219,finished_airing,1.0,536
original,special,4.94,205,finished_airing,1.0,479
original,music,5.5,126,finished_airing,1.0,251
original,special,5.42,139,finished_airing,1.0,350
music,music,5.38,145,finished_airing,1.0,293
music,music,4.87,212,finished_airing,1.0,428
music,music,5.01,199,finished_airing,1.0,385
music,music,4.82,217,finished_airing,1.0,415
original,music,5.41,140,finished_airing,3.0,281
,music,5.21,171,finished_airing,1.0,350
manga,special,5.6,110,finished_airing,1.0,345
,ona,5.45,134,finished_airing,1.0,483
original,tv,5.4,141,finished_airing,12.0,962
,movie,4.63,230,finished_airing,1.0,450
book,special,5.19,174,finished_airing,4.0,467
original,music,5.58,113,finished_airing,1.0,244
,ova,5.09,188,finished_airing,1.0,709
music,music,5.15,179,finished_airing,1.0,342
manga,ova,5.03,194,finished_airing,1.0,672
original,movie,5.03,194,finished_airing,1.0,383
original,music,5.6,109,finished_airing,1.0,223
,ova,4.65,227,finished_airing,1.0,728
original,ona,5.58,112,finished_airing,2.0,477
original,music,5.58,112,finished_airing,1.0,264
original,ona,5.27,161,finished_airing,10.0,707
music,music,4.76,219,finished_airing,1.0,416
original,ona,4.95,201,finished_airing,3.0,564
original,music,5.3,156,finished_airing,1.0,301
visual_novel,special,5.53,119,finished_airing,1.0,481
original,special,5.48,127,finished_airing,1.0,290
,ona,5.45,132,finished_airing,53.0,404
music,music,5.45,132,finished_airing,1.0,260
manga,ona,5.49,125,finished_airing,15.0,685
original,movie,4.73,220,finished_airing,1.0,469
,movie,5.0,196,finished_airing,1.0,449
original,ona,4.8,215,finished_airing,1.0,441
music,music,4.76,218,finished_airing,1.0,412
music,music,5.35,147,finished_airing,1.0,289
original,music,5.32,152,finished_airing,1.0,321
original,movie,5.48,126,finished_airing,1.0,513
,ona,5.09,185,finished_airing,1.0,571
original,music,5.14,178,finished_airing,1.0,359
visual_novel,ova,5.08,186,finished_airing,2.0,790
music,music,4.76,217,finished_airing,1.0,403
original,tv,4.96,198,finished_airing,13.0,811
other,special,5.45,131,finished_airing,1.0,505
original,ona,5.59,109,finished_airing,3.0,344
original,ona,5.59,109,finished_airing,41.0,310
other,movie,5.46,129,finished_airing,1.0,359
,movie,4.88,205,finished_airing,1.0,517
original,music,4.93,200,finished_airing,1.0,398
original,music,5.44,132,finished_airing,1.0,268
original,special,4.91,202,finished_airing,1.0,508
original,movie,5.1,182,finished_airing,1.0,417
original,music,5.54,116,finished_airing,1.0,209
original,ona,4.69,220,finished_airing,1.0,460
music,music,5.17,171,finished_airing,1.0,324
original,movie,5.61,105,finished_airing,1.0,204
original,music,5.24,162,finished_airing,1.0,329
original,movie,4.98,194,finished_airing,1.0,421
original,music,5.3,153,finished_airing,1.0,280
,movie,4.92,200,finished_airing,1.0,627
original,music,4.92,200,finished_airing,1.0,372
other,ona,5.53,117,finished_airing,1.0,334
,ona,4.85,207,finished_airing,1.0,502
,ova,4.85,207,finished_airing,1.0,496
,ova,4.71,218,finished_airing,2.0,794
game,ova,4.79,212,finished_airing,1.0,767
original,movie,4.84,208,finished_airing,1.0,437
original,ova,5.37,141,finished_airing,1.0,368
original,movie,5.1,181,finished_airing,1.0,416
original,ona,4.97,194,finished_airing,1.0,382
music,music,4.95,196,finished_airing,1.0,374
original,music,5.44,131,finished_airing,1.0,248
music,music,5.02,190,finished_airing,1.0,385
original,music,5.02,190,finished_airing,1.0,350
original,music,5.42,134,finished_airing,1.0,243
